workload_id,cpu_usage_percent,memory_usage_percent,runtime_hours_24h,storage_gb,request_count_24h,error_rate_percent,latency_ms,cost_24h,cost_30d_forecast,energy_kwh_24h,carbon_kgco2e_24h,carbon_intensity_gco2_per_kwh,environment,cloud_service_type,workflow_criticality,public_exposure,monitoring_enabled,cost_30d,energy_kwh_30d,carbon_kgco2e_30d
wl-doc-search-001,43.24,39.15,24.0,125.46,27847,1.005,175.81,20.35,618.06,10.858,4.376,403.02,0,2,2,0,1,591.65,334.545,130.239
wl-doc-search-001,36.48,52.44,24.0,88.15,53300,0.622,72.23,26.33,755.68,10.585,4.572,431.91,0,2,2,0,1,812.32,349.301,137.625
wl-doc-search-001,45.16,38.94,24.0,100.39,62533,0.506,125.71,25.85,754.24,11.711,4.266,364.26,0,2,2,0,1,664.94,411.145,144.381
wl-doc-search-001,40.45,38.7,23.76,100.43,47953,0.849,140.73,23.11,725.53,11.793,4.659,395.04,0,2,2,0,1,713.25,407.562,121.791
wl-doc-search-001,43.06,51.87,23.69,86.48,46827,0.984,161.69,29.68,937.99,10.849,4.729,435.87,0,2,2,0,1,904.73,387.974,163.097
wl-doc-search-001,43.91,46.89,22.95,96.44,34436,0.006,184.79,23.49,772.89,11.263,4.819,427.9,0,2,2,0,1,697.44,327.5,131.501
wl-doc-search-001,31.37,54.0,24.0,128.21,56962,0.669,141.14,22.6,612.15,10.337,4.924,476.37,0,2,2,0,1,677.23,337.659,164.466
wl-doc-search-001,37.56,46.77,19.85,101.51,51004,0.539,94.96,21.56,622.08,9.035,3.766,416.77,0,2,2,0,1,703.11,315.981,98.358
wl-doc-search-001,34.15,58.63,24.0,101.74,55045,1.051,119.23,24.68,681.99,12.145,4.786,394.05,0,2,2,0,1,685.39,392.886,128.435
wl-doc-search-001,47.31,65.16,24.0,117.47,38496,0.631,109.43,29.61,926.28,11.925,4.687,393.09,0,2,2,0,1,975.23,321.081,122.315
wl-doc-search-001,46.96,59.48,24.0,110.58,56864,0.484,113.44,27.36,761.23,11.957,4.883,408.33,0,2,2,0,1,724.39,334.954,148.732
wl-doc-search-001,36.02,48.26,22.66,86.3,38251,1.126,142.83,25.19,770.06,10.055,4.332,430.82,0,2,2,0,1,808.16,306.051,121.349
wl-doc-search-001,45.74,42.96,24.0,72.47,67512,0.601,135.46,27.47,903.42,11.18,4.083,365.15,0,2,2,0,1,758.73,393.111,119.977
wl-doc-search-001,26.3,42.3,20.81,105.23,48188,0.806,121.53,16.34,522.32,7.867,3.265,414.99,0,2,2,0,1,423.53,234.474,100.188
wl-doc-search-001,27.66,52.45,24.0,96.43,76815,0.338,129.6,23.4,714.34,8.775,3.638,414.6,0,2,2,0,1,687.07,225.443,122.67
wl-doc-search-001,42.99,48.98,23.66,97.35,39736,0.505,134.23,21.47,628.19,12.043,4.95,411.05,0,2,2,0,1,653.33,398.032,172.161
wl-doc-search-001,31.99,61.79,24.0,86.37,45962,0.654,93.32,25.61,730.17,10.485,4.411,420.65,0,2,2,0,1,747.01,274.866,122.65
wl-doc-search-001,35.37,45.04,22.62,90.28,47590,0.726,153.89,23.56,738.22,8.602,3.296,383.15,0,2,2,0,1,656.35,264.817,89.3
wl-doc-search-001,36.1,52.33,21.87,100.52,48102,1.642,113.19,21.16,695.76,7.8,2.516,322.51,0,2,2,0,1,754.73,249.152,86.121
wl-doc-search-001,45.78,49.64,24.0,100.61,61607,0.703,197.84,25.43,782.72,12.205,5.193,425.45,0,2,2,0,1,785.21,393.441,176.172
wl-doc-search-001,27.29,47.37,24.0,103.72,35920,0.042,201.03,25.63,715.17,10.013,4.044,403.86,0,2,2,0,1,716.69,330.225,129.755
wl-doc-search-001,42.7,41.67,24.0,102.66,62324,0.702,163.28,29.04,911.17,10.212,4.284,419.46,0,2,2,0,1,900.16,289.033,119.615
wl-doc-search-001,30.95,45.69,23.72,101.43,21433,0.239,183.89,23.04,743.13,8.322,3.36,403.78,0,2,2,0,1,819.25,242.821,97.944
wl-safety-dev-001,51.83,47.38,24.0,97.05,46098,0.596,190.37,27.01,878.86,11.738,4.956,422.24,3,4,3,0,1,864.91,365.257,161.327
wl-safety-dev-001,35.5,51.16,24.0,81.53,60524,0.895,145.41,26.37,856.01,12.637,5.224,413.44,3,4,3,0,1,723.2,324.638,145.524
wl-safety-dev-001,31.2,36.97,24.0,109.9,17817,0.799,144.59,24.39,742.9,7.982,3.468,434.41,3,4,3,0,1,715.85,239.895,103.085
wl-safety-dev-001,36.28,51.08,21.46,130.74,57179,1.052,191.3,22.29,730.22,9.086,4.028,443.33,3,4,3,0,1,715.51,306.918,116.788
wl-safety-dev-001,34.38,36.99,24.0,89.03,55438,1.382,108.75,27.91,859.47,10.817,4.42,408.66,3,4,3,0,1,782.61,381.488,141.413
wl-safety-dev-001,42.38,62.37,24.0,119.83,38755,1.193,155.09,27.2,791.96,11.297,4.355,385.54,3,4,3,0,1,880.18,386.07,154.193
wl-safety-dev-001,39.72,39.9,22.28,96.34,44726,1.033,127.87,19.95,587.88,9.978,3.283,328.98,3,4,3,0,1,704.75,302.043,111.913
wl-safety-dev-001,39.65,51.75,23.36,81.19,62884,1.072,90.68,25.98,717.64,10.136,4.231,417.43,3,4,3,0,1,757.72,267.607,148.718
wl-safety-dev-001,37.96,45.42,21.79,107.6,74518,1.296,173.68,18.71,587.89,10.603,3.51,331.05,3,4,3,0,1,498.65,358.852,102.243
wl-safety-dev-001,44.52,58.53,19.54,105.15,72182,0.969,178.45,22.4,666.09,10.532,4.331,411.19,3,4,3,0,1,595.39,300.661,116.306
wl-safety-dev-001,30.34,55.48,23.61,112.81,23511,1.074,190.11,22.83,666.54,10.303,4.372,424.38,3,4,3,0,1,652.23,362.227,156.883
wl-safety-dev-001,44.57,44.0,24.0,98.14,50416,0.834,179.07,27.3,863.48,13.313,6.222,467.36,3,4,3,0,1,761.04,344.032,201.112
wl-safety-dev-001,51.53,45.59,22.43,81.16,65840,1.281,161.19,27.31,832.75,11.042,4.171,377.73,3,4,3,0,1,747.19,375.065,135.728
wl-safety-dev-001,41.75,36.68,24.0,94.13,60878,0.86,162.07,24.41,750.99,10.198,3.802,372.87,3,4,3,0,1,870.59,304.004,124.881
wl-safety-dev-001,40.52,49.4,23.16,99.77,59546,0.57,139.62,26.34,786.7,11.822,5.228,442.21,3,4,3,0,1,806.03,399.225,165.49
wl-safety-dev-001,32.81,44.08,23.28,95.58,42413,0.796,223.4,25.76,746.51,9.62,3.4,353.41,3,4,3,0,1,788.23,332.484,120.127
wl-safety-dev-001,44.97,63.06,20.92,117.53,50317,0.13,113.86,24.8,688.6,8.364,3.478,415.85,3,4,3,0,1,788.85,274.055,117.17
wl-safety-dev-001,42.63,58.04,24.0,113.37,51418,0.77,158.16,29.64,832.66,9.415,3.624,384.95,3,4,3,0,1,990.37,304.464,120.089
wl-safety-dev-001,48.93,50.58,22.28,97.82,46007,0.966,117.99,30.74,920.53,11.218,4.535,404.25,3,4,3,0,1,921.71,373.981,128.296
wl-safety-dev-001,49.89,41.1,20.51,90.2,61516,1.345,163.45,24.52,758.7,12.074,4.441,367.82,3,4,3,0,1,820.25,374.18,130.377
wl-safety-dev-001,45.99,56.4,19.22,80.04,37878,1.039,127.47,21.73,681.33,9.288,3.93,423.16,3,4,3,0,1,731.1,273.77,112.906
wl-safety-dev-001,41.3,48.43,22.97,128.21,44466,1.237,129.45,29.65,941.27,10.13,4.422,436.57,3,4,3,0,1,922.74,258.545,120.102
wl-safety-dev-001,39.76,46.85,24.0,96.99,42248,1.066,175.39,30.83,905.95,11.144,5.085,456.33,3,4,3,0,1,1098.29,393.679,150.672
wl-safety-dev-001,32.91,38.11,24.0,111.65,46919,1.087,168.5,29.07,859.77,12.551,5.619,447.69,3,4,3,0,1,940.38,404.326,200.578
wl-safety-dev-001,34.64,60.86,23.59,103.41,39903,0.376,141.63,22.28,606.6,11.594,5.249,452.74,3,4,3,0,1,710.19,330.417,183.738
wl-safety-dev-001,41.13,51.13,24.0,101.42,44119,0.437,188.21,25.38,702.77,12.086,4.786,396.04,3,4,3,0,1,692.15,389.127,153.482
wl-safety-dev-001,37.27,47.33,23.16,113.66,48897,1.235,146.51,27.35,785.86,10.127,4.03,397.96,3,4,3,0,1,842.27,281.147,105.328
wl-safety-dev-001,47.5,48.24,24.0,103.57,61032,1.109,121.75,30.77,968.68,13.006,5.363,412.36,3,4,3,0,1,909.11,360.731,164.15
wl-safety-dev-001,31.03,47.92,24.0,83.71,31626,0.249,172.08,24.62,747.09,9.405,3.409,362.52,3,4,3,0,1,811.41,315.894,116.468
wl-safety-dev-001,39.97,53.01,24.0,114.01,52059,0.464,163.97,25.44,744.01,10.486,4.525,431.52,3,4,3,0,1,815.51,285.609,142.694
wl-safety-dev-001,37.95,48.74,23.04,100.0,61243,0.737,243.32,27.66,895.86,10.682,4.221,395.15,3,4,3,0,1,987.0,352.352,114.829
wl-safety-dev-001,35.7,46.73,22.84,85.54,29342,0.924,148.02,25.27,685.61,10.23,4.093,400.14,3,4,3,0,1,771.68,354.151,136.05
wl-safety-dev-001,37.51,51.87,21.03,95.04,42700,1.759,129.23,18.87,589.0,9.692,3.899,402.32,3,4,3,0,1,525.01,319.534,100.497
wl-safety-dev-001,28.93,46.32,23.31,91.01,43747,1.111,215.23,20.18,595.85,9.258,3.899,421.13,3,4,3,0,1,579.48,286.618,129.55
wl-safety-dev-001,46.59,57.25,24.0,92.25,53762,0.421,148.46,26.05,763.6,11.987,5.071,423.02,3,4,3,0,1,810.9,394.336,165.254
wl-safety-dev-001,40.8,39.0,24.0,92.85,61965,0.38,162.92,27.76,779.86,10.705,3.623,338.43,3,4,3,0,1,994.72,320.972,122.204
wl-safety-dev-001,41.15,54.32,24.0,85.95,72970,0.907,131.33,26.92,731.4,10.746,4.556,423.91,3,4,3,0,1,818.27,340.69,120.979
wl-safety-dev-001,47.38,50.15,24.0,120.27,16814,1.061,188.47,24.14,659.82,13.602,5.27,387.41,3,4,3,0,1,739.13,461.793,163.778
wl-safety-dev-001,43.39,48.01,24.0,89.37,42763,0.811,103.8,20.22,594.22,11.613,4.981,428.93,3,4,3,0,1,685.85,310.304,149.566
wl-safety-dev-001,43.84,52.59,21.33,101.59,53274,0.87,120.4,26.23,738.26,10.546,4.378,415.11,3,4,3,0,1,806.09,312.376,157.122
wl-safety-dev-001,34.97,51.32,20.55,95.34,55802,1.175,103.68,20.81,656.87,8.763,3.621,413.25,3,4,3,0,1,614.9,276.591,127.779
wl-safety-dev-001,52.86,49.92,23.01,85.48,43507,1.029,176.06,26.52,811.3,11.056,4.778,432.16,3,4,3,0,1,870.19,349.654,142.38
wl-safety-dev-001,35.6,41.12,22.35,106.26,38629,1.297,143.76,24.38,791.41,11.116,4.813,432.97,3,4,3,0,1,819.8,324.2,123.246
wl-safety-dev-001,46.84,51.65,24.0,107.8,43244,0.946,106.1,24.5,699.89,11.64,4.467,383.79,3,4,3,0,1,803.28,406.717,157.83
wl-safety-dev-001,49.36,27.92,24.0,103.26,49871,0.96,153.32,26.89,868.46,10.183,4.342,426.39,3,4,3,0,1,932.24,318.874,153.357
wl-safety-dev-001,49.35,58.57,24.0,100.9,62693,0.914,208.42,30.54,863.98,10.414,3.956,379.89,3,4,3,0,1,1096.73,326.652,115.829
wl-safety-dev-001,41.51,52.66,24.0,98.63,59656,0.851,170.67,29.25,854.8,9.826,4.075,414.71,3,4,3,0,1,895.73,287.57,119.861
wl-safety-dev-001,36.71,42.21,24.0,99.72,47373,1.039,174.46,21.64,707.36,10.963,4.905,447.36,3,4,3,0,1,625.63,323.032,155.742
wl-safety-dev-001,45.54,47.82,22.85,97.93,47906,1.165,117.13,25.63,731.68,9.754,3.877,397.46,3,4,3,0,1,735.81,321.498,136.218
wl-safety-dev-001,49.28,50.36,23.75,98.13,43550,1.174,152.82,31.69,872.6,12.916,4.372,338.54,3,4,3,0,1,882.95,363.316,127.161
wl-safety-dev-001,42.28,51.54,24.0,102.09,65045,0.852,152.47,25.52,765.83,9.858,4.33,439.27,3,4,3,0,1,705.71,336.758,125.602
wl-safety-dev-001,45.59,49.49,23.59,91.12,53123,0.275,150.68,22.99,722.83,11.45,5.765,503.47,3,4,3,0,1,705.63,341.699,197.212
wl-safety-dev-001,43.09,45.99,20.57,114.28,58307,0.491,133.69,19.21,526.13,10.307,4.03,390.98,3,4,3,0,1,519.6,330.811,135.253
wl-safety-dev-001,41.47,39.89,24.0,82.37,58517,0.459,111.0,26.21,739.89,11.09,4.537,409.08,3,4,3,0,1,709.38,286.535,150.163
wl-safety-dev-001,41.11,45.5,20.77,77.05,54037,1.054,123.29,22.31,632.78,10.14,4.242,418.37,3,4,3,0,1,771.75,359.171,136.795
wl-safety-dev-001,36.81,46.22,24.0,92.44,38287,0.574,118.8,25.14,743.49,12.764,5.797,454.17,3,4,3,0,1,801.36,405.635,191.672
wl-safety-dev-001,52.52,50.55,22.47,93.03,55251,0.941,109.89,29.17,868.28,10.839,4.545,419.31,3,4,3,0,1,795.13,375.263,121.866
wl-safety-dev-001,49.81,30.53,24.0,108.17,32023,0.967,180.04,26.71,880.37,12.008,4.46,371.41,3,4,3,0,1,797.9,385.569,127.156
wl-safety-dev-001,40.15,57.85,24.0,94.64,49590,0.544,120.17,30.21,867.62,8.88,3.991,449.47,3,4,3,0,1,951.08,316.559,103.329
wl-safety-dev-001,36.54,64.26,24.0,86.18,31759,1.047,166.32,22.28,613.38,11.136,5.02,450.8,3,4,3,0,1,670.13,357.245,138.579
wl-safety-dev-001,42.68,47.65,24.0,98.49,35569,1.416,197.96,28.56,787.46,13.404,5.418,404.22,3,4,3,0,1,887.03,395.489,143.682
wl-safety-dev-001,44.65,59.32,24.0,110.52,54404,0.481,159.59,28.69,780.58,10.49,4.084,389.28,3,4,3,0,1,985.83,270.767,111.099
wl-safety-dev-001,45.48,63.28,23.74,107.82,68890,1.014,89.93,29.25,854.08,10.881,4.206,386.53,3,4,3,0,1,851.14,355.093,148.779
wl-safety-dev-001,37.83,46.86,24.0,84.47,59280,1.244,174.58,24.89,750.12,12.489,5.299,424.32,3,4,3,0,1,853.2,385.545,167.772
wl-safety-dev-001,38.38,48.83,23.66,90.1,57822,1.036,140.83,22.45,651.84,10.72,4.285,399.69,3,4,3,0,1,627.91,323.584,130.225
wl-safety-dev-001,37.83,42.38,20.73,83.86,54171,0.718,131.04,19.48,546.54,8.294,3.17,382.21,3,4,3,0,1,694.95,261.332,84.301
wl-safety-dev-001,37.05,44.99,24.0,96.3,55148,1.418,156.5,22.24,687.05,10.913,5.29,484.71,3,4,3,0,1,791.0,285.168,145.865
wl-safety-dev-001,53.22,53.08,19.44,107.15,59274,0.725,156.45,23.76,742.83,11.053,4.357,394.14,3,4,3,0,1,694.76,347.054,116.427
wl-safety-dev-001,51.03,56.53,19.2,99.03,46456,0.558,181.09,23.9,723.63,9.075,4.023,443.24,3,4,3,0,1,642.03,289.758,123.712
wl-safety-dev-001,43.35,38.5,22.18,99.49,69566,1.071,149.89,24.59,709.99,11.468,4.853,423.2,3,4,3,0,1,674.96,411.073,140.709
wl-safety-dev-001,41.65,53.7,24.0,72.88,49586,0.775,157.14,28.71,787.18,9.234,4.311,466.85,3,4,3,0,1,1022.5,264.521,112.577
wl-safety-dev-001,39.09,53.52,24.0,73.44,40386,1.151,195.05,28.6,832.91,11.178,4.741,424.12,3,4,3,0,1,850.89,316.996,137.795
wl-safety-dev-001,44.33,40.61,24.0,93.42,54624,0.495,134.89,29.22,959.5,12.558,5.3,422.07,3,4,3,0,1,852.92,328.058,183.093
wl-safety-dev-001,49.4,60.05,21.61,125.65,66006,0.279,119.09,25.55,709.17,10.758,3.825,355.58,3,4,3,0,1,817.07,372.06,98.469
wl-safety-dev-001,43.73,34.85,20.93,115.34,34695,0.795,110.41,18.79,604.57,9.508,4.158,437.27,3,4,3,0,1,490.13,245.337,142.421
wl-safety-dev-001,38.6,40.33,23.76,98.76,44775,1.12,117.89,23.94,756.65,10.657,3.773,354.1,3,4,3,0,1,832.77,352.309,109.311
wl-safety-dev-001,37.07,45.75,24.0,103.96,43342,1.15,163.39,16.95,469.54,9.063,3.312,365.47,3,4,3,0,1,469.49,264.547,103.109
wl-safety-dev-001,43.72,60.46,24.0,120.28,56104,0.946,139.88,23.4,653.53,11.091,4.846,436.9,3,4,3,0,1,777.22,310.046,133.114
wl-safety-dev-001,38.82,57.4,22.08,110.89,48808,0.421,145.4,21.13,606.23,8.349,3.785,453.35,3,4,3,0,1,646.4,284.97,105.203
wl-safety-dev-001,46.23,49.92,24.0,120.18,43341,1.26,122.65,22.74,686.34,11.716,4.728,403.54,3,4,3,0,1,708.4,330.812,159.245
wl-safety-dev-001,40.25,59.63,21.45,112.94,52690,0.92,149.08,24.27,683.77,10.182,3.935,386.47,3,4,3,0,1,872.88,287.09,128.687
wl-safety-dev-001,46.03,59.02,24.0,96.05,49973,0.402,129.52,26.92,757.55,11.63,4.748,408.25,3,4,3,0,1,921.04,338.036,142.063
wl-safety-dev-001,35.94,50.71,21.77,116.59,34289,0.8,127.54,21.33,637.09,9.331,3.873,415.12,3,4,3,0,1,640.72,243.338,99.66
wl-safety-dev-001,48.84,49.33,24.0,97.35,64870,0.93,166.64,23.96,712.66,13.131,4.765,362.91,3,4,3,0,1,767.86,453.087,142.542
wl-safety-dev-001,33.86,44.45,22.79,105.74,41699,0.811,174.96,24.53,663.88,9.989,4.465,447.0,3,4,3,0,1,668.65,328.75,140.528
wl-safety-dev-001,40.71,41.93,23.9,84.19,44992,0.584,126.1,19.71,620.21,8.887,3.618,407.13,3,4,3,0,1,661.92,304.142,118.289
wl-safety-dev-001,36.16,45.65,22.12,128.6,52938,0.863,163.99,21.51,629.29,9.963,3.48,349.23,3,4,3,0,1,565.62,258.665,123.429
wl-safety-dev-001,44.84,51.07,24.0,95.65,25335,0.912,162.85,27.49,775.76,12.485,5.359,429.21,3,4,3,0,1,939.84,329.804,172.626
wl-safety-dev-001,44.09,46.14,24.0,94.86,51476,0.742,132.7,24.82,775.89,8.709,4.214,483.84,3,4,3,0,1,635.22,235.121,111.612
wl-safety-dev-001,45.89,47.61,19.96,80.75,49597,0.299,138.97,23.76,743.89,9.615,4.39,456.62,3,4,3,0,1,765.98,309.426,135.894
wl-safety-dev-001,44.36,56.74,24.0,107.68,43600,1.162,123.39,30.54,934.54,10.778,4.346,403.2,3,4,3,0,1,986.1,299.653,155.381
wl-safety-dev-001,40.61,45.24,23.6,94.77,62006,0.817,180.32,25.74,699.5,10.307,4.66,452.12,3,4,3,0,1,768.78,313.759,156.992
wl-safety-dev-001,38.48,46.85,22.34,90.61,65695,0.684,184.31,21.03,611.79,10.072,4.173,414.3,3,4,3,0,1,561.74,311.1,138.707
wl-safety-dev-001,48.6,36.98,22.89,81.86,76978,0.659,110.55,25.12,727.17,9.456,4.572,483.48,3,4,3,0,1,809.87,266.398,144.216
wl-safety-dev-001,37.09,50.4,24.0,105.0,42960,0.727,173.09,22.31,704.68,11.615,5.402,465.11,3,4,3,0,1,795.2,401.557,156.125
wl-safety-dev-001,48.72,45.73,23.49,73.26,59525,0.791,103.43,23.96,698.36,12.242,5.101,416.72,3,4,3,0,1,629.71,337.864,182.964
wl-safety-dev-001,45.98,57.88,22.75,104.12,55477,0.951,201.77,25.26,790.74,11.383,4.823,423.67,3,4,3,0,1,807.03,377.987,127.244
wl-safety-dev-001,28.83,44.87,24.0,76.54,40588,1.652,140.07,26.11,825.54,8.6,3.832,445.51,3,4,3,0,1,871.01,266.507,127.718
wl-safety-dev-001,36.18,63.48,24.0,95.09,58000,0.764,147.46,20.33,665.46,9.516,4.053,425.91,3,4,3,0,1,720.06,271.78,126.176
wl-safety-dev-001,42.41,57.18,20.58,92.36,49069,0.863,86.71,22.78,669.81,10.471,3.861,368.76,3,4,3,0,1,627.88,297.577,105.247
wl-safety-dev-001,45.29,48.34,21.32,121.31,65465,0.494,161.87,25.89,708.43,9.269,3.701,399.29,3,4,3,0,1,716.87,279.639,104.694
wl-safety-dev-001,47.3,42.49,22.39,109.93,47991,0.296,140.39,31.54,1013.25,10.201,4.767,467.28,3,4,3,0,1,831.35,347.924,164.173
wl-safety-dev-001,48.78,57.49,20.83,85.77,41297,0.633,129.65,26.28,866.87,10.43,4.084,391.57,3,4,3,0,1,673.89,271.107,115.717
wl-safety-dev-001,30.93,32.66,24.0,115.27,50901,0.675,109.74,24.46,752.35,9.995,4.48,448.28,3,4,3,0,1,677.25,318.013,134.807
wl-safety-dev-001,36.77,46.82,24.0,99.28,19338,0.629,119.96,21.43,696.68,10.864,4.405,405.43,3,4,3,0,1,724.55,321.639,118.357
wl-safety-dev-001,39.19,48.32,23.95,105.15,52724,1.161,133.6,31.91,885.43,10.638,4.444,417.81,3,4,3,0,1,1038.31,288.786,119.561
wl-safety-dev-001,43.2,54.87,24.0,112.06,37508,0.956,150.4,25.87,713.36,10.118,4.19,414.1,3,4,3,0,1,734.96,282.604,146.085
wl-safety-dev-001,39.91,44.6,24.0,100.91,45429,1.077,169.35,26.02,802.8,9.755,3.508,359.62,3,4,3,0,1,795.47,301.488,106.351
wl-safety-dev-001,39.34,41.26,24.0,117.34,43361,0.716,90.57,22.21,658.46,11.435,4.866,425.53,3,4,3,0,1,687.03,299.577,153.795
wl-safety-dev-001,40.01,50.7,21.76,102.9,47463,0.375,190.2,25.9,794.47,10.646,4.979,467.7,3,4,3,0,1,683.51,285.38,177.74
wl-safety-dev-001,33.64,46.89,24.0,95.61,37250,0.802,147.17,24.2,696.69,8.126,3.556,437.6,3,4,3,0,1,673.91,272.108,127.404
wl-safety-dev-001,36.97,54.24,22.21,96.3,47017,0.953,125.28,24.27,752.46,10.077,3.647,361.95,3,4,3,0,1,674.26,284.628,127.153
wl-safety-dev-001,37.9,48.06,24.0,134.0,59278,0.976,173.2,26.12,727.04,11.508,3.832,332.99,3,4,3,0,1,838.95,321.35,105.537
wl-safety-dev-001,35.0,57.5,24.0,129.03,39375,0.586,127.51,22.03,659.98,9.674,3.643,376.59,3,4,3,0,1,716.21,267.01,124.774
wl-safety-dev-001,41.71,59.22,20.73,91.63,52367,0.871,192.88,21.59,604.6,9.426,3.556,377.24,3,4,3,0,1,655.2,245.417,110.07
wl-safety-dev-001,48.69,42.35,24.0,119.08,43592,0.883,167.28,28.65,938.2,11.038,4.675,423.48,3,4,3,0,1,805.85,282.498,156.172
wl-safety-dev-001,41.05,56.42,24.0,88.93,50657,0.325,194.44,25.44,764.72,10.984,4.519,411.44,3,4,3,0,1,862.28,364.504,146.825
wl-safety-dev-001,44.71,44.9,22.24,98.3,59999,0.961,126.67,22.82,686.58,9.834,4.247,431.9,3,4,3,0,1,696.56,327.786,147.007
wl-safety-dev-001,48.2,67.17,24.0,109.67,48063,0.688,176.16,30.51,988.6,10.794,4.908,454.67,3,4,3,0,1,803.06,281.044,149.939
wl-safety-dev-001,32.8,66.27,24.0,93.01,50852,0.581,133.59,23.06,732.85,9.009,3.715,412.4,3,4,3,0,1,696.71,288.752,128.88
wl-safety-dev-001,32.37,40.38,24.0,106.08,57448,0.804,165.19,24.69,685.49,11.506,5.161,448.57,3,4,3,0,1,881.95,349.653,144.18
wl-safety-dev-001,40.26,36.19,23.69,95.81,45763,0.67,165.36,30.43,923.16,11.297,4.303,380.94,3,4,3,0,1,998.28,339.147,145.041
wl-safety-dev-001,33.97,66.78,24.0,81.29,52613,0.729,150.19,24.31,678.98,9.238,3.426,370.85,3,4,3,0,1,765.61,317.47,101.424
wl-safety-dev-001,44.92,43.34,22.44,81.18,39714,0.841,169.18,27.12,892.74,10.764,4.129,383.56,3,4,3,0,1,909.57,337.106,145.834
wl-safety-dev-001,52.03,45.42,20.04,102.08,60388,0.71,159.35,25.04,692.44,13.274,6.365,479.53,3,4,3,0,1,639.45,446.468,192.853
wl-safety-dev-001,41.5,54.21,23.03,79.3,66515,1.112,107.49,27.88,804.75,11.509,4.783,415.61,3,4,3,0,1,735.18,338.988,149.743
wl-safety-dev-001,34.48,18.07,22.13,108.05,47432,1.008,183.18,21.48,608.3,7.305,2.916,399.16,3,4,3,0,1,764.32,248.296,94.669
wl-safety-dev-001,36.79,45.13,22.13,113.85,51166,1.117,84.2,21.93,721.95,9.334,3.99,427.47,3,4,3,0,1,768.33,266.895,116.253
wl-safety-dev-001,40.22,38.07,23.86,105.78,63829,0.538,134.13,25.18,771.54,9.726,3.782,388.87,3,4,3,0,1,757.46,325.031,131.554
wl-safety-dev-001,43.31,56.32,22.92,76.21,55040,0.797,142.25,26.82,734.02,10.826,4.872,450.03,3,4,3,0,1,699.08,339.946,128.155
wl-safety-dev-001,38.6,41.17,23.89,101.45,49139,0.684,199.59,25.15,800.13,10.682,4.709,440.85,3,4,3,0,1,862.6,313.701,140.623
wl-safety-dev-001,42.48,53.66,24.0,89.01,32394,0.613,167.46,21.48,680.85,11.258,4.275,379.76,3,4,3,0,1,736.0,317.165,123.852
wl-safety-dev-001,50.06,50.67,24.0,99.74,42530,0.644,182.43,24.53,691.74,10.508,4.566,434.53,3,4,3,0,1,688.96,362.15,121.089
wl-safety-dev-001,42.39,51.1,22.86,117.83,51418,0.338,113.66,28.39,915.19,12.067,4.296,356.05,3,4,3,0,1,952.96,381.105,146.037
wl-safety-dev-001,34.07,49.66,24.0,120.75,43895,0.084,114.99,24.77,803.83,9.729,4.368,448.99,3,4,3,0,1,881.86,306.014,154.969
wl-safety-dev-001,50.31,43.84,19.79,102.54,48156,1.001,175.64,26.87,820.52,9.576,3.559,371.62,3,4,3,0,1,725.05,275.923,99.116
wl-safety-dev-001,44.43,43.76,24.0,118.67,39960,0.493,138.84,24.34,750.5,11.452,4.532,395.73,3,4,3,0,1,833.45,311.126,162.255
wl-safety-dev-001,39.29,48.16,23.46,89.39,54125,0.498,146.33,25.05,731.15,11.714,4.685,399.95,3,4,3,0,1,801.14,323.413,121.975
wl-safety-dev-001,21.93,63.1,24.0,110.01,46431,0.935,137.32,21.11,680.98,8.599,3.755,436.71,3,4,3,0,1,749.27,234.647,122.74
wl-safety-dev-001,42.02,53.67,23.65,99.22,36672,0.831,113.57,24.37,745.13,11.952,4.802,401.77,3,4,3,0,1,706.7,304.885,123.675
wl-safety-dev-001,42.79,50.72,23.07,101.41,47316,1.309,126.19,27.0,815.64,11.172,4.675,418.45,3,4,3,0,1,759.18,369.833,143.163
wl-safety-dev-001,27.47,41.8,24.0,86.8,38268,0.65,126.43,24.33,701.96,9.378,4.041,430.9,3,4,3,0,1,683.16,276.844,117.247
wl-safety-dev-001,45.86,60.77,22.58,113.76,44665,0.99,189.33,21.16,674.2,12.824,4.924,383.95,3,4,3,0,1,736.93,435.287,156.031
wl-safety-dev-001,41.25,46.02,24.0,100.45,7778,0.957,155.67,25.8,814.12,11.004,4.628,420.6,3,4,3,0,1,697.52,287.866,164.248
wl-safety-dev-001,51.1,44.55,23.1,125.39,48067,1.098,154.07,30.79,983.63,12.282,4.944,402.53,3,4,3,0,1,951.48,401.756,155.929
wl-safety-dev-001,50.52,64.05,24.0,93.08,54021,0.499,220.36,29.83,924.46,13.265,5.958,449.17,3,4,3,0,1,864.28,352.072,184.333
wl-safety-dev-001,38.75,53.89,24.0,107.11,60138,0.333,176.07,26.88,756.39,11.739,4.656,396.66,3,4,3,0,1,864.91,316.315,160.07
wl-safety-dev-001,30.99,42.86,23.33,80.01,46603,0.696,152.61,25.1,791.54,9.989,4.077,408.13,3,4,3,0,1,718.77,294.485,125.427
wl-safety-dev-001,55.11,39.07,21.78,83.91,53365,0.873,132.81,28.48,802.29,12.519,5.501,439.39,3,4,3,0,1,863.2,412.798,168.271
